,Gene,Ensembl,gene,pvalue,padj
14999,AC138969.4,ENSG00000183889,ENSG00000183889,0.887998229661,0.911005807119
11216,GPR85,ENSG00000164604,ENSG00000164604,0.887911141772,0.911005807119
13557,C1orf127,ENSG00000175262,ENSG00000175262,0.888014628659,0.911005807119
15279,KLHL33,ENSG00000185271,ENSG00000185271,0.88840215389,0.911330270196
5076,ZNF706,ENSG00000120963,ENSG00000120963,0.888435683931,0.911330270196
8569,GC,ENSG00000145321,ENSG00000145321,0.888613097113,0.911404765582
11646,RAG1,ENSG00000166349,ENSG00000166349,0.888574281969,0.911404765582
11148,ERAP2,ENSG00000164308,ENSG00000164308,0.888863428873,0.91160776754
1905,SLC26A3,ENSG00000091138,ENSG00000091138,0.888960724263,0.911653802533
8794,KDM6A,ENSG00000147050,ENSG00000147050,0.88913231428,0.911776018799
11057,ABHD18,ENSG00000164074,ENSG00000164074,0.889824579454,0.912432124476
9442,SAR1B,ENSG00000152700,ENSG00000152700,0.89025422867,0.912818880502
7953,GID4,ENSG00000141034,ENSG00000141034,0.890389469908,0.912903738598
17014,GP1BB,ENSG00000203618,ENSG00000203618,0.890565808089,0.912982039576
3639,ANXA10,ENSG00000109511,ENSG00000109511,0.890570810436,0.912982039576
8765,ASB15,ENSG00000146809,ENSG00000146809,0.890725252471,0.913032749955
17797,C16orf90,ENSG00000215131,ENSG00000215131,0.890676615249,0.913032749955
11953,ATCAY,ENSG00000167654,ENSG00000167654,0.890794160271,0.913049579748
7868,ULK3,ENSG00000140474,ENSG00000140474,0.890914836718,0.913110181588
4478,PCYOX1,ENSG00000116005,ENSG00000116005,0.890958270313,0.913110181588
13480,CNIH2,ENSG00000174871,ENSG00000174871,0.891163404309,0.913266608811
5712,GRPR,ENSG00000126010,ENSG00000126010,0.891312839989,0.913335094594
6432,LRRC9,ENSG00000131951,ENSG00000131951,0.891336508736,0.913335094594
17468,KRTAP5-2,ENSG00000205867,ENSG00000205867,0.891387749406,0.913335094594
7765,SETD1B,ENSG00000139718,ENSG00000139718,0.891587981384,0.913486449298
3870,IFNG,ENSG00000111537,ENSG00000111537,0.89169631742,0.913543638702
1777,SIGLEC1,ENSG00000088827,ENSG00000088827,0.892119712755,0.913923580882
12837,PPID,ENSG00000171497,ENSG00000171497,0.892654365818,0.914417448525
6039,RPAIN,ENSG00000129197,ENSG00000129197,0.892802674796,0.914515518082
6822,SOX5,ENSG00000134532,ENSG00000134532,0.892916475663,0.914553543533
5552,GOT2,ENSG00000125166,ENSG00000125166,0.892944948742,0.914553543533
4217,CEP70,ENSG00000114107,ENSG00000114107,0.893251883967,0.914814043074
11180,GRIK2,ENSG00000164418,ENSG00000164418,0.893454718417,0.914967904561
10968,TGM4,ENSG00000163810,ENSG00000163810,0.894114007874,0.915589166243
9502,MERTK,ENSG00000153208,ENSG00000153208,0.894542966965,0.915974506143
10271,ANKLE1,ENSG00000160117,ENSG00000160117,0.894750670166,0.916133257257
4921,YIPF4,ENSG00000119820,ENSG00000119820,0.895103331107,0.916386466047
871,DMRT3,ENSG00000064218,ENSG00000064218,0.895068489443,0.916386466047
13182,LRRN3,ENSG00000173114,ENSG00000173114,0.89526162275,0.916494581435
17737,SPINK13,ENSG00000214510,ENSG00000214510,0.895623385223,0.916810968396
4705,MTFR1L,ENSG00000117640,ENSG00000117640,0.895773651919,0.916910831772
15696,RP11-195F19.5,ENSG00000187186,ENSG00000187186,0.897075540462,0.9181894102
10951,CCDC158,ENSG00000163749,ENSG00000163749,0.897311884565,0.918215202777
5581,HS3ST3B1,ENSG00000125430,ENSG00000125430,0.897185449261,0.918215202777
7210,IL36G,ENSG00000136688,ENSG00000136688,0.897217943079,0.918215202777
4905,ESRRB,ENSG00000119715,ENSG00000119715,0.897306575764,0.918215202777
6637,TCEAL4,ENSG00000133142,ENSG00000133142,0.89771008364,0.918497580134
16998,DMD,ENSG00000198947,ENSG00000198947,0.897957450288,0.918497580134
15464,AGBL4,ENSG00000186094,ENSG00000186094,0.897850428562,0.918497580134
12305,AFAP1L2,ENSG00000169129,ENSG00000169129,0.897776395167,0.918497580134
9877,BAG4,ENSG00000156735,ENSG00000156735,0.89791433375,0.918497580134
15763,RGPD1,ENSG00000187627,ENSG00000187627,0.897895823197,0.918497580134
2202,XBP1,ENSG00000100219,ENSG00000100219,0.897885555957,0.918497580134
5365,RAP2C,ENSG00000123728,ENSG00000123728,0.898523933104,0.919022979734
1872,THPO,ENSG00000090534,ENSG00000090534,0.89877956502,0.919176349787
9777,RAET1L,ENSG00000155918,ENSG00000155918,0.898753749555,0.919176349787
10486,IP6K3,ENSG00000161896,ENSG00000161896,0.899051954744,0.9194008673
17231,CDSN,ENSG00000204539,ENSG00000204539,0.899434734221,0.919638884617
9060,CCDC82,ENSG00000149231,ENSG00000149231,0.899405073262,0.919638884617
11840,PRRX2,ENSG00000167157,ENSG00000167157,0.899443308076,0.919638884617
9194,DLG2,ENSG00000150672,ENSG00000150672,0.900185045534,0.92034318015
2521,TNNC2,ENSG00000101470,ENSG00000101470,0.900291856497,0.92039828644
15787,TCEA1,ENSG00000187735,ENSG00000187735,0.900812449327,0.920876384346
18033,ZNF717,ENSG00000227124,ENSG00000227124,0.901015614416,0.921029947274
12553,C7orf33,ENSG00000170279,ENSG00000170279,0.901072211521,0.921033677248
2385,EMC9,ENSG00000100908,ENSG00000100908,0.901406851996,0.921315356953
8859,PROSC,ENSG00000147471,ENSG00000147471,0.901453715168,0.921315356953
16751,RP11-566K11.2,ENSG00000198211,ENSG00000198211,0.901795411564,0.921610433238
8110,GEMIN7,ENSG00000142252,ENSG00000142252,0.901998491624,0.921763821044
3273,C1GALT1,ENSG00000106392,ENSG00000106392,0.902095747563,0.921809054154
11946,ZNF283,ENSG00000167637,ENSG00000167637,0.902205788536,0.921867345605
15238,MANEAL,ENSG00000185090,ENSG00000185090,0.902331230116,0.921941365513
3336,OGN,ENSG00000106809,ENSG00000106809,0.903337670033,0.922915468709
4249,FXR1,ENSG00000114416,ENSG00000114416,0.90357287396,0.922993137737
1655,CPNE3,ENSG00000085719,ENSG00000085719,0.903548671818,0.922993137737
16252,THEM5,ENSG00000196407,ENSG00000196407,0.903553518165,0.922993137737
5077,LYPLA1,ENSG00000120992,ENSG00000120992,0.904387873649,0.923771407053
59,PDK4,ENSG00000004799,ENSG00000004799,0.905134794624,0.924480051229
12471,SYAP1,ENSG00000169895,ENSG00000169895,0.905489573658,0.924788112599
12582,ZNF804A,ENSG00000170396,ENSG00000170396,0.905659346532,0.924907199725
2841,ATP8B4,ENSG00000104043,ENSG00000104043,0.905784653228,0.924980864325
4984,PCMT1,ENSG00000120265,ENSG00000120265,0.906049460204,0.925188185115
8364,REN,ENSG00000143839,ENSG00000143839,0.906094045508,0.925188185115
5625,ATG4C,ENSG00000125703,ENSG00000125703,0.906305937496,0.925350224966
9761,FMN2,ENSG00000155816,ENSG00000155816,0.906584070107,0.925579874369
5093,LRAT,ENSG00000121207,ENSG00000121207,0.906847220227,0.925794201294
14360,MEIOC,ENSG00000180336,ENSG00000180336,0.907103767033,0.92600176218
6461,SLX1A,ENSG00000132207,ENSG00000132207,0.90752475211,0.926268442349
10791,C1orf189,ENSG00000163263,ENSG00000163263,0.907470693772,0.926268442349
17569,ZNF611,ENSG00000213020,ENSG00000213020,0.907514902512,0.926268442349
7529,RBP4,ENSG00000138207,ENSG00000138207,0.907815210984,0.926510537143
7757,SMIM2,ENSG00000139656,ENSG00000139656,0.908171320113,0.92681960184
3987,FHL5,ENSG00000112214,ENSG00000112214,0.90826315556,0.926858945851
11097,HHIP,ENSG00000164161,ENSG00000164161,0.908682889745,0.927232877756
4378,ACADL,ENSG00000115361,ENSG00000115361,0.908741125649,0.927237909471
5206,FAM35A,ENSG00000122376,ENSG00000122376,0.909073859735,0.927473480917
1922,APOH,ENSG00000091583,ENSG00000091583,0.909078634645,0.927473480917
9045,EIF3M,ENSG00000149100,ENSG00000149100,0.909452689709,0.927763557719
10875,SERPINI1,ENSG00000163536,ENSG00000163536,0.90948299971,0.927763557719
13613,UCP3,ENSG00000175564,ENSG00000175564,0.909522963483,0.927763557719
9687,CA10,ENSG00000154975,ENSG00000154975,0.909588447241,0.927775949324
1808,OAS1,ENSG00000089127,ENSG00000089127,0.909995328965,0.928125549732
9258,AKAP6,ENSG00000151320,ENSG00000151320,0.910085626236,0.928125549732
14220,RAB39A,ENSG00000179331,ENSG00000179331,0.910091261959,0.928125549732
4476,C2orf42,ENSG00000115998,ENSG00000115998,0.910206118245,0.928188265146
17577,FGFR1OP,ENSG00000213066,ENSG00000213066,0.911105568544,0.929051020858
17779,GPR33,ENSG00000214943,ENSG00000214943,0.911184614502,0.929077161153
15676,ENTPD5,ENSG00000187097,ENSG00000187097,0.911302623911,0.929143024614
7026,CCDC142,ENSG00000135637,ENSG00000135637,0.911580859018,0.929372233186
16024,ZDHHC11,ENSG00000188818,ENSG00000188818,0.911635284692,0.929373250731
6286,PKDREJ,ENSG00000130943,ENSG00000130943,0.911983762694,0.929674024383
5358,ACVR1C,ENSG00000123612,ENSG00000123612,0.9122613601,0.929902511511
14533,TMIE,ENSG00000181585,ENSG00000181585,0.91259007676,0.930183076599
10514,C16orf59,ENSG00000162062,ENSG00000162062,0.912827840734,0.930323875703
11865,ENGASE,ENSG00000167280,ENSG00000167280,0.912888659636,0.930323875703
12285,KLK7,ENSG00000169035,ENSG00000169035,0.912870476801,0.930323875703
14303,ZNF648,ENSG00000179930,ENSG00000179930,0.913036619269,0.930420151857
12237,OR13J1,ENSG00000168828,ENSG00000168828,0.913330901575,0.930665516543
6743,CNTN6,ENSG00000134115,ENSG00000134115,0.913469625591,0.930752351051
14090,SLC25A20,ENSG00000178537,ENSG00000178537,0.91357946847,0.930809749548
9031,LIN7C,ENSG00000148943,ENSG00000148943,0.914372681887,0.931415974255
2742,HCFC1R1,ENSG00000103145,ENSG00000103145,0.914298456661,0.931415974255
13847,C19orf18,ENSG00000177025,ENSG00000177025,0.914442196512,0.931415974255
11897,GPX4,ENSG00000167468,ENSG00000167468,0.914282162975,0.931415974255
6259,ATPIF1,ENSG00000130770,ENSG00000130770,0.914417764662,0.931415974255
14493,SLC25A41,ENSG00000181240,ENSG00000181240,0.914548605335,0.931469816136
16057,LRRC66,ENSG00000188993,ENSG00000188993,0.914705150245,0.931574712442
10321,ADAMTS13,ENSG00000160323,ENSG00000160323,0.914878160553,0.931696364547
6735,CD180,ENSG00000134061,ENSG00000134061,0.915138896644,0.931853479138
4279,CISH,ENSG00000114737,ENSG00000114737,0.915139579426,0.931853479138
14196,TCAIM,ENSG00000179152,ENSG00000179152,0.915320216681,0.931982859352
16031,BEND4,ENSG00000188848,ENSG00000188848,0.915839859015,0.932323435515
1127,CAMK2A,ENSG00000070808,ENSG00000070808,0.915726943665,0.932323435515
11105,MOCS2,ENSG00000164172,ENSG00000164172,0.915822502493,0.932323435515
8821,GCNA,ENSG00000147174,ENSG00000147174,0.915869092617,0.932323435515
16583,SERPINB2,ENSG00000197632,ENSG00000197632,0.916241219899,0.93264766927
16274,TRAPPC2,ENSG00000196459,ENSG00000196459,0.916434515986,0.932789842339
15266,MC2R,ENSG00000185231,ENSG00000185231,0.916568688153,0.932871823207
4734,TREH,ENSG00000118094,ENSG00000118094,0.916731689318,0.932983134547
16111,C15orf61,ENSG00000189227,ENSG00000189227,0.916879445678,0.933078918713
5519,RREB1,ENSG00000124782,ENSG00000124782,0.917059367134,0.933207423148
13607,LIPT2,ENSG00000175536,ENSG00000175536,0.917262537354,0.933359569305
11571,GLB1L3,ENSG00000166105,ENSG00000166105,0.917393661014,0.933438391047
4003,ALDH5A1,ENSG00000112294,ENSG00000112294,0.917552472449,0.933541980097
14175,OR13D1,ENSG00000179055,ENSG00000179055,0.917602804007,0.933541980097
14024,GRAMD1C,ENSG00000178075,ENSG00000178075,0.917851183214,0.933740062694
13320,TIGD3,ENSG00000173825,ENSG00000173825,0.918733241756,0.934528082588
4264,ROPN1B,ENSG00000114547,ENSG00000114547,0.918730803322,0.934528082588
2660,CDADC1,ENSG00000102543,ENSG00000102543,0.919246725724,0.934975991193
7787,TSSK4,ENSG00000139908,ENSG00000139908,0.919421544172,0.934975991193
3717,HPX,ENSG00000110169,ENSG00000110169,0.919384426664,0.934975991193
13753,SYNE3,ENSG00000176438,ENSG00000176438,0.919442328562,0.934975991193
13048,CLP1,ENSG00000172409,ENSG00000172409,0.919343494142,0.934975991193
8701,TCTE1,ENSG00000146221,ENSG00000146221,0.919668666422,0.935151484914
16867,MT-ND6,ENSG00000198695,ENSG00000198695,0.91980023055,0.935230594483
12354,C22orf15,ENSG00000169314,ENSG00000169314,0.920123457694,0.935504561727
14312,ZNF771,ENSG00000179965,ENSG00000179965,0.920245429945,0.935569086724
2695,ELMO3,ENSG00000102890,ENSG00000102890,0.920294489389,0.935569086724
5915,DGCR6L,ENSG00000128185,ENSG00000128185,0.920446850541,0.935669294365
8827,PRPS1,ENSG00000147224,ENSG00000147224,0.920710454713,0.935827881251
12477,S100G,ENSG00000169906,ENSG00000169906,0.920677675376,0.935827881251
998,EVI5,ENSG00000067208,ENSG00000067208,0.920982154844,0.936049347561
13394,SLC16A11,ENSG00000174326,ENSG00000174326,0.921136376287,0.936151394339
2647,TAF7L,ENSG00000102387,ENSG00000102387,0.921446710157,0.936412077069
742,TAB2,ENSG00000055208,ENSG00000055208,0.921798115075,0.936584386785
7391,GGH,ENSG00000137563,ENSG00000137563,0.921831634731,0.936584386785
16572,ENPP1,ENSG00000197594,ENSG00000197594,0.92173143563,0.936584386785
4630,SDHB,ENSG00000117118,ENSG00000117118,0.921718274896,0.936584386785
1802,TMEM230,ENSG00000089063,ENSG00000089063,0.922502927442,0.937211682213
10181,SIM2,ENSG00000159263,ENSG00000159263,0.922835435656,0.937426606271
6415,PDHA1,ENSG00000131828,ENSG00000131828,0.922850853845,0.937426606271
14181,DPM3,ENSG00000179085,ENSG00000179085,0.922876150181,0.937426606271
4073,FBRSL1,ENSG00000112787,ENSG00000112787,0.92313111314,0.9375873535
2745,MPG,ENSG00000103152,ENSG00000103152,0.923142201977,0.9375873535
5468,CEACAM8,ENSG00000124469,ENSG00000124469,0.923397543848,0.937791935733
5937,TST,ENSG00000128311,ENSG00000128311,0.9240816877,0.938431955021
15405,NPIPB4,ENSG00000185864,ENSG00000185864,0.924408719937,0.938709263474
5387,ENKD1,ENSG00000124074,ENSG00000124074,0.924964004694,0.939192451292
15643,PPARA,ENSG00000186951,ENSG00000186951,0.924992530931,0.939192451292
13230,KCNK7,ENSG00000173338,ENSG00000173338,0.925239806658,0.939388690645
15326,IRF7,ENSG00000185507,ENSG00000185507,0.925368513894,0.939464532461
6896,NREP,ENSG00000134986,ENSG00000134986,0.92543618603,0.939478404201
4740,KPTN,ENSG00000118162,ENSG00000118162,0.925582726246,0.939572334445
7084,COX5B,ENSG00000135940,ENSG00000135940,0.925814384089,0.939752652811
6855,RNF138,ENSG00000134758,ENSG00000134758,0.926419337506,0.940245993201
1356,NMRK2,ENSG00000077009,ENSG00000077009,0.92643308804,0.940245993201
4027,ADGRG6,ENSG00000112414,ENSG00000112414,0.926462565304,0.940245993201
14678,PLCXD1,ENSG00000182378,ENSG00000182378,0.926609534071,0.940340286166
4676,SLC19A2,ENSG00000117479,ENSG00000117479,0.926675991429,0.940352868446
14198,PXT1,ENSG00000179165,ENSG00000179165,0.926779123179,0.940370007124
3543,CCL1,ENSG00000108702,ENSG00000108702,0.92680100041,0.940370007124
2528,RBFA,ENSG00000101546,ENSG00000101546,0.927281760026,0.94080292888
12194,DPCR1,ENSG00000168631,ENSG00000168631,0.928041971044,0.941519309828
11382,NDUFB6,ENSG00000165264,ENSG00000165264,0.928338892278,0.941765616794
11466,COMTD1,ENSG00000165644,ENSG00000165644,0.928440178516,0.94181344211
14509,SYNE4,ENSG00000181392,ENSG00000181392,0.928662540104,0.941984074005
10631,ATXN7L2,ENSG00000162650,ENSG00000162650,0.929212983682,0.942487454878
4029,EPM2A,ENSG00000112425,ENSG00000112425,0.929342019788,0.942563374393
15242,MYADML2,ENSG00000185105,ENSG00000185105,0.929556755064,0.942726198364
10428,YDJC,ENSG00000161179,ENSG00000161179,0.929618160061,0.942733509838
11930,CYP2S1,ENSG00000167600,ENSG00000167600,0.930180133612,0.943248421603
6329,RP11-178L8.4,ENSG00000131152,ENSG00000131152,0.930946181711,0.943970202906
15584,PDE2A,ENSG00000186642,ENSG00000186642,0.931258165848,0.944231510546
14578,SLC2A4,ENSG00000181856,ENSG00000181856,0.931493433805,0.944415007346
16462,HIST1H3J,ENSG00000197153,ENSG00000197153,0.931709132937,0.944578643632
10459,DCD,ENSG00000161634,ENSG00000161634,0.931767921781,0.944583192458
2215,C22orf31,ENSG00000100249,ENSG00000100249,0.931851521126,0.944612891025
16679,LEKR1,ENSG00000197980,ENSG00000197980,0.93286192965,0.945582032881
8229,ILDR2,ENSG00000143195,ENSG00000143195,0.933266162952,0.945936656831
3547,KAT2A,ENSG00000108773,ENSG00000108773,0.933349224866,0.9459406786
14737,IGIP,ENSG00000182700,ENSG00000182700,0.933378890916,0.9459406786
9403,BOLL,ENSG00000152430,ENSG00000152430,0.9338753033,0.946388633901
4712,PROX1,ENSG00000117707,ENSG00000117707,0.934029173878,0.946489425586
3777,PSMD9,ENSG00000110801,ENSG00000110801,0.934113662247,0.946519901834
10010,PEX10,ENSG00000157911,ENSG00000157911,0.934843459668,0.947204216037
2827,ACSBG1,ENSG00000103740,ENSG00000103740,0.935236136116,0.947546891941
15579,HPDL,ENSG00000186603,ENSG00000186603,0.935875148078,0.948139091486
5477,SIRT5,ENSG00000124523,ENSG00000124523,0.93642195935,0.948606364238
7343,GCM1,ENSG00000137270,ENSG00000137270,0.936445443329,0.948606364238
1073,RORA,ENSG00000069667,ENSG00000069667,0.937220542208,0.949336244786
1053,PPP2R5B,ENSG00000068971,ENSG00000068971,0.937432469914,0.949481048825
10560,PARS2,ENSG00000162396,ENSG00000162396,0.937472665339,0.949481048825
3804,CYP27B1,ENSG00000111012,ENSG00000111012,0.937711428674,0.949667576955
14263,TPPP2,ENSG00000179636,ENSG00000179636,0.938208190452,0.950115356169
16153,IL1RAP,ENSG00000196083,ENSG00000196083,0.938532108322,0.950277417011
1132,SLC12A3,ENSG00000070915,ENSG00000070915,0.938470104932,0.950277417011
16925,GRM3,ENSG00000198822,ENSG00000198822,0.938491129023,0.950277417011
17168,DXO,ENSG00000204348,ENSG00000204348,0.939013369456,0.950709362766
2272,IL2RB,ENSG00000100385,ENSG00000100385,0.939332297582,0.950976912841
706,NNAT,ENSG00000053438,ENSG00000053438,0.939746079754,0.951340456109
17112,AGAP6,ENSG00000204149,ENSG00000204149,0.939877665973,0.951418296066
9951,DHRS1,ENSG00000157379,ENSG00000157379,0.940061494562,0.951549007734
6592,MTUS2,ENSG00000132938,ENSG00000132938,0.940448747069,0.951885601959
12857,DSCAM,ENSG00000171587,ENSG00000171587,0.940857038754,0.952243450813
10531,GNG3,ENSG00000162188,ENSG00000162188,0.941085846267,0.952419612277
5967,LRRC4,ENSG00000128594,ENSG00000128594,0.941408832775,0.952640595015
12566,PRDM10,ENSG00000170325,ENSG00000170325,0.94141372971,0.952640595015
8441,UBR3,ENSG00000144357,ENSG00000144357,0.941899822352,0.953077040882
1577,BCKDHB,ENSG00000083123,ENSG00000083123,0.942484330703,0.953557548571
3964,SOD2,ENSG00000112096,ENSG00000112096,0.942480838689,0.953557548571
584,AP2S1,ENSG00000042753,ENSG00000042753,0.942953728504,0.953976974952
3353,TBC1D13,ENSG00000107021,ENSG00000107021,0.943242814976,0.954213943966
10216,CCDC17,ENSG00000159588,ENSG00000159588,0.943836662372,0.954759173178
9541,CNKSR3,ENSG00000153721,ENSG00000153721,0.944121222043,0.954991490227
1059,ADGRF5,ENSG00000069122,ENSG00000069122,0.944834086461,0.955656991162
14345,ZNRF2,ENSG00000180233,ENSG00000180233,0.945289380796,0.956006324357
10455,KLHL10,ENSG00000161594,ENSG00000161594,0.945280235545,0.956006324357
18110,SETSIP,ENSG00000230667,ENSG00000230667,0.945647176574,0.956312576973
10081,DNAH3,ENSG00000158486,ENSG00000158486,0.945891197459,0.956503742576
6644,PRAM1,ENSG00000133246,ENSG00000133246,0.946078283566,0.956637315738
913,WDR18,ENSG00000065268,ENSG00000065268,0.946564532503,0.957017729897
6149,GADD45G,ENSG00000130222,ENSG00000130222,0.946555467228,0.957017729897
7367,CPEB2,ENSG00000137449,ENSG00000137449,0.946619997131,0.957018182617
11364,KIAA1958,ENSG00000165185,ENSG00000165185,0.946797514508,0.957142021553
5258,TRIM24,ENSG00000122779,ENSG00000122779,0.947020402839,0.957311710099
8806,NDUFB11,ENSG00000147123,ENSG00000147123,0.947281252083,0.957519750129
14744,PAQR7,ENSG00000182749,ENSG00000182749,0.94735425655,0.957537901957
17072,C10orf62,ENSG00000203942,ENSG00000203942,0.948102003358,0.957904068561
8620,LIX1,ENSG00000145721,ENSG00000145721,0.947990763821,0.957904068561
2317,PLEK2,ENSG00000100558,ENSG00000100558,0.94790222458,0.957904068561
10419,PGLYRP2,ENSG00000161031,ENSG00000161031,0.947949293758,0.957904068561
6813,ECHDC3,ENSG00000134463,ENSG00000134463,0.948037013572,0.957904068561
6294,RGN,ENSG00000130988,ENSG00000130988,0.948081679841,0.957904068561
17371,SCGB2B2,ENSG00000205209,ENSG00000205209,0.948007084333,0.957904068561
509,PEX3,ENSG00000034693,ENSG00000034693,0.948358761514,0.958107832299
15458,ZPBP2,ENSG00000186075,ENSG00000186075,0.948516165509,0.958211202685
8250,CASQ1,ENSG00000143318,ENSG00000143318,0.94934123865,0.958989015465
11618,COX11,ENSG00000166260,ENSG00000166260,0.949479274078,0.95907275841
1439,RUNX1T1,ENSG00000079102,ENSG00000079102,0.949655895046,0.959195464774
11887,PPP2R3B,ENSG00000167393,ENSG00000167393,0.949792437856,0.959277678482
